dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
4015,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
3916,,Single-Family Home 001 (Master),Austin,Texas,2013-10-03 19:00:00-05:00,2017-05-09 07:37:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,2019-09-03,1954.0,1547.0,1547.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,,,,,,
807,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
2559,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
4035,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,,3189.0,1492.0,1697.0,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
4495,yes,Apartment,San Diego,California,2013-09-26 19:00:00-05:00,2019-11-28 08:59:00-06:00,100%,2019-03-15 19:00:00-05:00,2019-11-28 08:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,2012.0,1087.0,1087.0,,,,,,,,,,,,,yes,,,,yes,,yes,,,,,,,Civita - Control,,,,
5805,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,1948.0,1544.0,1168.0,376.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6383,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
7321,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-29,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,
7077,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,2020-04-22,,,,,,,,,,,,,,,,,,,yes,yes,,,,,yes,,,,,,,,
1410,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6995,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,,,,,,,,,,,,,,,1.0,,,,,,,,,,,yes,,,,,,,,
7363,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
9116,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
4776,,Apartment,Austin,Texas,2013-09-05 19:00:00-05:00,2015-04-20 23:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-04,2015-04-20,,627.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
9674,,Apartment,Austin,Texas,2013-09-05 19:00:00-05:00,2015-05-04 23:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-04,2015-05-04,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
8183,,Apartment,Austin,Texas,2013-09-05 19:00:00-05:00,2015-10-20 03:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-04,2015-12-03,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3947,,Apartment,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
1845,,Apartment,Austin,Texas,2013-10-11 19:00:00-05:00,2013-12-06 00:00:00-06:00,99%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2013-12-06,,816.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3143,,Apartment,Austin,Texas,2014-03-08 18:00:00-06:00,2014-08-29 18:59:00-05:00,100%,,,,yes,,,,,yes,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2014-09-01,,816.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
48,,Apartment,Austin,Texas,2013-10-11 19:00:00-05:00,2014-09-30 18:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,yes,yes,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2014-11-14,,606.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
508,,Apartment,Austin,Texas,2013-11-06 18:00:00-06:00,2015-01-12 17:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,yes,,,,yes,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2015-01-28,,606.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3883,,Apartment,Austin,Texas,2013-10-01 19:00:00-05:00,2014-11-09 17:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2015-06-16,,816.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
6078,,Apartment,Austin,Texas,2013-09-06 19:00:00-05:00,2015-06-18 02:30:00-05:00,100%,,,,yes,,,,,,,yes,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2015-06-18,,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
7436,,Apartment,Austin,Texas,2013-11-19 18:00:00-06:00,2015-06-18 02:59:00-05:00,100%,,,,yes,,,,,,,yes,yes,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-05,2015-06-18,,816.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
2907,,Apartment,Austin,Texas,2013-09-12 00:00:00-05:00,2015-12-03 05:35:00-06:00,91%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-05,2015-12-03,,627.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3873,,Apartment,Austin,Texas,2013-12-07 18:00:00-06:00,2015-10-21 19:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-05,2015-12-03,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
9215,,Single-Family Home 001 (Master),Austin,Texas,2014-01-29 18:00:00-06:00,2015-08-11 03:59:00-05:00,98%,,,,yes,,,,,,,yes,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-06,2015-09-01,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,
2472,,Single-Family Home 001 (Master),Austin,Texas,2014-01-08 18:00:00-06:00,2021-01-29 08:59:00-06:00,100%,2019-03-01 18:00:00-06:00,2021-01-29 08:00:00-06:00,100%,yes,,,,,yes,,yes,,,,,,,,,,,,,yes,yes,,,,yes,,yes,,yes,,,,,yes,,yes,,yes,yes,,,,,,,yes,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-06,2021-01-29,1975.0,21997.8,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
2848,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-06,,1987.0,1452.0,1452.0,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,
1199,,Apartment,San Diego,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-09,2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
8023,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6770,,Apartment,San Diego,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-11,2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
9197,,Apartment,San Diego,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-11,2014-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
6377,,Apartment,San Diego,California,2013-10-24 19:00:00-05:00,2015-01-29 17:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-11,2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
6268,,Apartment,San Diego,California,2013-10-25 19:00:00-05:00,2014-02-26 17:59:00-06:00,79%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-16,2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
5728,,Apartment,Austin,Texas,2014-01-08 18:00:00-06:00,2014-07-21 18:59:00-05:00,94%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-25,2014-08-21,,713.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3443,,Apartment,Austin,Texas,2013-12-18 18:00:00-06:00,2015-11-05 23:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-25,2015-11-05,,751.0,,,,,,,,,,,,1.0,,,,,yes,,,,,,,,yes,,,,,,
7549,yes,Apartment,Austin,Texas,2014-02-27 00:00:00-06:00,2016-03-01 03:31:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-25,,,750.0,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,
7671,,Apartment,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-26,2014-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
4000,,Apartment,Austin,Texas,2014-01-29 18:00:00-06:00,2014-11-30 23:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,2014-11-30,,751.0,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,
1037,,Apartment,Austin,Texas,2014-02-07 18:00:00-06:00,2015-05-04 02:45:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,2015-05-04,,1001.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,yes,,,,,,
645,,Apartment,Austin,Texas,2013-12-31 18:00:00-06:00,2015-09-24 04:31:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,2015-09-30,,750.0,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,
267,,Apartment,Austin,Texas,2014-02-14 18:00:00-06:00,2015-10-20 03:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,2015-11-05,,751.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3273,,Apartment,Austin,Texas,2013-12-17 18:00:00-06:00,2018-10-20 02:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,2020-07-17,,1001.0,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,
1310,yes,Apartment,Austin,Texas,2014-02-07 18:00:00-06:00,2018-03-31 02:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,,,713.0,,,,,,,,,,,,1.0,,,,,yes,,,,,,,,yes,,,,,,
3268,yes,Apartment,Austin,Texas,2014-01-29 18:00:00-06:00,2021-03-28 22:59:00-05:00,58%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,,,1001.0,,,,,,,,,,,,1.0,,,,,,,,yes,,,,,yes,,,,,,
9912,yes,Apartment,Austin,Texas,2013-12-31 18:00:00-06:00,2021-12-29 04:59:00-06:00,78%,2019-03-26 19:00:00-05:00,2021-12-26 08:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-09-26,,,751.0,,,,,,,,,,,,1.0,,,,,yes,,,,,,,,yes,,,,,,
5009,,Apartment,San Diego,California,2014-07-21 19:00:00-05:00,2014-07-25 18:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,2014-07-31,2012.0,1088.0,1088.0,,,,,,,,,,,,,yes,,,,,,,,,,,,,Civita - Text Message,,,,
2412,,Town Home,San Diego,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,2015-01-31,,1760.0,,,,,,,,,,,,,,,,,yes,,,,,,,,,,Civita - Control,,,,
2606,,Town Home,San Diego,California,2013-10-24 19:00:00-05:00,2016-08-19 04:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,2017-08-17,2012.0,1390.0,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,Civita - Control,,,,
3864,,Town Home,San Diego,California,2014-02-28 00:00:00-06:00,2017-01-19 11:59:00-06:00,73%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30,2018-07-23,,1464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
5994,,Apartment,Austin,Texas,2013-10-01 19:00:00-05:00,2014-10-15 23:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-01,2014-10-15,,627.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
1500,yes,Apartment,Austin,Texas,2013-12-31 18:00:00-06:00,2021-12-29 04:59:00-06:00,98%,2019-03-05 18:00:00-06:00,2021-12-25 01:00:00-06:00,95%,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-01,,,750.0,,,,,,,,,,,,1.0,,,,,yes,,,yes,,,,,yes,,,,,,
1617,yes,Single-Family Home 001 (Master),Austin,Texas,2013-10-15 19:00:00-05:00,2021-02-14 04:59:00-06:00,67%,2019-04-07 19:00:00-05:00,2021-02-13 12:00:00-06:00,98%,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-10-01,,1938.0,1924.0,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
3214,,Apartment,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-02,2013-11-04,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3426,,Apartment,Austin,Texas,2014-02-06 18:00:00-06:00,2014-04-28 18:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-02,2014-04-29,,751.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
6108,,Apartment,Austin,Texas,2014-01-08 18:00:00-06:00,2015-11-05 16:40:00-06:00,83%,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-02,2015-11-05,,751.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
491,,Apartment,Austin,Texas,2014-01-14 18:00:00-06:00,2015-10-20 05:55:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-02,2018-06-26,,751.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
9745,,Single-Family Home 001 (Master),Austin,Texas,2013-10-31 19:00:00-05:00,2015-11-12 02:59:00-06:00,100%,,,,yes,yes,yes,,,yes,yes,,,,,,,,,,,,,,yes,yes,yes,,,yes,,,,yes,,,,,yes,,,,yes,yes,yes,yes,,,,,yes,yes,yes,,,,yes,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,2013-10-02,2018-08-01,1999.0,6516.0,3015.0,3501.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,yes,,,,,,,,
1078,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
8817,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
8946,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
3299,,Apartment,Austin,Texas,2013-12-31 18:00:00-06:00,2015-09-18 04:59:00-05:00,100%,,,,yes,,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2013-10-09,2015-09-30,,825.0,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,
1450,,Town Home,San Diego,California,2013-10-23 19:00:00-05:00,2016-10-23 06:59:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2013-10-09,2018-07-23,,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Civita - Control,,,,
